system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block
tetragonal,118,P-4n2,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,65/64;33/32;17/16;9/8;77/64;39/32;5/4;21/16;11/8;7/5;227/160;57/40;29/20;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",118
tetragonal,118,P-4n2,"(18,29,13)",c_his_not_ours_P2_reproduced,,206c7c14af9927b2,,1,3497/1000,"(247/500,-1/500,0)",118
tetragonal,118,P-4n2,"(18,30,14)",c_his_not_ours_P2_reproduced,,a11eccf247552638,,1,4/5,"(4/25,0,9/100)",118
tetragonal,118,P-4n2,"(19,30,13)",a_ours_in_his,b25a63276e96e094,b25a63276e96e094,1,1,4/5,"(33/100,-17/100,1/4)",118
tetragonal,118,P-4n2,"(20,32,14)",c_his_not_ours_P2_reproduced,,37e188e9b012345e,,1,7/2,"(19/125,-19/125,117/500)",118
tetragonal,118,P-4n2,"(21,32,13)",a_ours_in_his,c6005fa4af1a744c,c6005fa4af1a744c,1/2;9/16;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;5/4;41/32,1,797/1000,"(249/500,-1/500,1/4)",118
tetragonal,118,P-4n2,"(22,34,14)",c_his_not_ours_P2_reproduced,,779fb53b92dfc3fe,,1,797/1000,"(4/25,0,123/500)",118
tetragonal,118,P-4n2,"(22,35,15)",c_his_not_ours_P2_reproduced,,42bbc3711f0da4da,,1,7/2,"(49/250,-49/250,2/125)",118
tetragonal,118,P-4n2,"(23,35,14)",c_his_not_ours_P2_reproduced,,b062a24492a59606,,1,3497/1000,"(59/125,0,31/125)",118
tetragonal,118,P-4n2,"(23,36,15)",c_his_not_ours_P2_reproduced,,97fb7fde62d174ad,,1,4/5,"(117/500,-117/500,1/5)",118
tetragonal,118,P-4n2,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;17/20;9/10;19/20;39/40;79/80;1;65/64;33/32;67/64;17/16;35/32;71/64;37/32;19/16;5/4;83/64;7/5;113/80,1,797/1000,"(0,0,0)",118
tetragonal,118,P-4n2,"(24,37,15)",c_his_not_ours_P2_reproduced,,b8b72db4ab55a296,,1,3497/1000,"(61/250,-61/250,1/50)",118
tetragonal,118,P-4n2,"(25,38,15)",c_his_not_ours_P2_reproduced,,7b0441c8ac019b55,,1,797/1000,"(169/500,-1/500,0)",118
tetragonal,118,P-4n2,"(25,39,16)",c_his_not_ours_P2_reproduced,,601991178aa884a7,,1,7/2,"(173/500,-3/20,2/125)",118
tetragonal,118,P-4n2,"(26,42,18)",c_his_not_ours_P2_reproduced,,7f928c7ab031d27f,,1,2,"(1/4,-1/20,1/20)",118
tetragonal,118,P-4n2,"(27,41,16)",a_ours_in_his,a62c85c4c77303e5,27d2f55670d4f85c,1/2;5/8;11/16;45/64,1,3497/1000,"(31/125,-31/125,1/50)",118
tetragonal,118,P-4n2,"(27,42,17)",c_his_not_ours_P2_reproduced,,4ad6ee4251c1edea,,1,7/8,"(59/250,-12/125,101/500)",118
tetragonal,118,P-4n2,"(28,42,16)",c_his_not_ours_P2_reproduced,,e4200db43401702b,,1,797/1000,"(62/125,0,31/125)",118
tetragonal,118,P-4n2,"(28,43,17)",c_his_not_ours_P2_reproduced,,c20254c5e844dc0c,,1,44/25,"(27/250,-7/250,1/25)",118
tetragonal,118,P-4n2,"(29,44,17)",a_ours_in_his,ad192c7f4c277ecf,ad192c7f4c277ecf,23/32;3/4;797/1000;4/5;1;5/4;103/80;209/160;421/320,1,797/1000,"(2/5,-12/125,6/25)",118
tetragonal,118,P-4n2,"(29,45,18)",c_his_not_ours_P2_reproduced,,8b80fb6f35d75a41,,1,7/2,"(111/250,-13/250,4/125)",118
tetragonal,118,P-4n2,"(30,45,17)",a_ours_in_his,cd4fb52572edcb73;da1833391efcd38c,da1833391efcd38c,23/32;3/4;797/1000;4/5;1;17/16;35/32;71/64;119/80;3/2;38/25;7/4;121/64;61/32;31/16;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,123/500)",118
tetragonal,118,P-4n2,"(31,47,18)",c_his_not_ours_P2_reproduced,,2f7a0b34a9126357,,1,797/1000,"(4/25,-17/250,1/20)",118
tetragonal,118,P-4n2,"(31,48,19)",c_his_not_ours_P2_reproduced,,d75e7e4f5db4804a,,1,7/2,"(147/500,-49/500,1/50)",118
tetragonal,118,P-4n2,"(32,48,18)",a_ours_in_his,8c0bde1b0fee079d,8c0bde1b0fee079d,9/8;5/4;53/40;427/320;109/80;221/160,1,3497/1000,"(67/250,-57/250,1/50)",118
tetragonal,118,P-4n2,"(33,50,19)",c_his_not_ours_P2_reproduced,,06de2fb18559d1ef,,1,3497/1000,"(9/20,-3/500,3/100)",118
tetragonal,118,P-4n2,"(33,51,20)",c_his_not_ours_P2_reproduced,,8d4b52ab604ddd50,,1,7/2,"(219/500,-23/500,4/125)",118
tetragonal,118,P-4n2,"(34,51,19)",a_ours_in_his,6f6ee36de8dbda72;822fbf394c878292,822fbf394c878292,43/32;109/80;89/64;7/5;57/40;229/160;47/32;59/40;237/160;3/2;38/25;7/4;29/16;117/64;119/64;15/8,1,3497/1000,"(131/500,-111/500,1/50)",118
tetragonal,118,P-4n2,"(35,54,21)",c_his_not_ours_P2_reproduced,,156198662afdecb9,,1,41/25,"(79/250,-1/25,1/10)",118
tetragonal,118,P-4n2,"(36,54,20)",a_ours_in_his,bfcb72a81fce8c4a,b497b4dd6fe3f5e2,1/2;5/8;11/16;45/64,1,3497/1000,"(227/500,-21/500,17/500)",118
tetragonal,118,P-4n2,"(37,56,21)",c_his_not_ours_P2_reproduced,,988b2083ef57f8ed,,1,3497/1000,"(2/5,-3/250,3/100)",118
tetragonal,118,P-4n2,"(37,57,22)",c_his_not_ours_P2_reproduced,,84bbeabc892ed227,,1,7/2,"(38/125,-1/250,119/500)",118
tetragonal,118,P-4n2,"(38,57,21)",a_ours_in_his,896e9cc347268b4d;d43d8d2dd9836ed4,896e9cc347268b4d,23/16;29/20;117/80;59/32,1,3497/1000,"(43/250,-18/125,9/500)",118
tetragonal,118,P-4n2,"(40,60,22)",c_his_not_ours_P2_reproduced,,fcec50f310ed466e,,1,3497/1000,"(12/25,-2/125,19/500)",118
tetragonal,118,P-4n2,"(42,63,23)",c_his_not_ours_P2_reproduced,,e4f56d3bcdc3ae83,,1,3497/1000,"(247/500,-1/500,1/25)",118
tetragonal,118,P-4n2,"(44,66,24)",c_his_not_ours_P2_reproduced,,16fb6951a5aeafe8,,1,3497/1000,"(229/500,-1/500,31/125)",118
tetragonal,119,I-4m2,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(169/500,-1/500,0)",119
tetragonal,119,I-4m2,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,0)",119
tetragonal,119,I-4m2,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",119
tetragonal,119,I-4m2,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,a4d2e4badea1fc0f,1,1,7/2,"(223/500,-27/500,4/125)",119
tetragonal,119,I-4m2,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;83/64;21/16;53/40;11/8;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",119
tetragonal,119,I-4m2,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",119
tetragonal,119,I-4m2,"(9,16,9)",a_ours_in_his,0c6ba5cadd15c06e,0c6ba5cadd15c06e,2,1,2,"(0,0,1/8)",119
tetragonal,119,I-4m2,"(10,15,7)",c_his_not_ours_P2_reproduced,,ca9a19039647d676,,1,3497/1000,"(249/500,-1/500,1/25)",119
tetragonal,119,I-4m2,"(10,16,8)",a_ours_in_his,61a294835c4c4a23,61a294835c4c4a23,3/2;2,1,7/2,"(49/125,0,4/125)",119
tetragonal,119,I-4m2,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;9/16;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;5/4;41/32;227/160;57/40;29/20;3/2;1201/800;601/400;301/200;151/100;38/25;2547/1600;257/160;327/200;2777/1600;7/4;117/64;59/32;15/8;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,1/8)",119
tetragonal,119,I-4m2,"(12,19,9)",c_his_not_ours_P2_reproduced,,03b5c7cc17c5e015,,1,4/5,"(34/125,-1/125,1/8)",119
tetragonal,119,I-4m2,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,82a5a88ccba80d26,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(0,0,1/8)",119
tetragonal,119,I-4m2,"(14,21,9)",a_ours_in_his,19942a41247151a2;dcc0a70baf02d3d7;f478cd4934ed8ab6,19942a41247151a2,1/2;9/16;5/8;11/16;45/64;23/32;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;17/16;35/32;71/64;9/8;73/64;19/16;39/32;5/4;103/80;209/160;421/320,1,3497/1000,"(247/500,-1/500,1/25)",119
tetragonal,119,I-4m2,"(15,25,12)",a_ours_in_his,f089902bc80ee80e,f089902bc80ee80e,1,1,4/5,"(21/50,0,1/8)",119
tetragonal,119,I-4m2,"(16,24,10)",a_ours_in_his,35953737803092f0,35953737803092f0,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;49/32;99/64;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(1/2,0,1/25)",119
tetragonal,119,I-4m2,"(18,27,11)",c_his_not_ours_P2_reproduced,,6869d9adc5f8c737,,1,797/1000,"(149/500,-1/500,3/40)",119
tetragonal,119,I-4m2,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,227/160;57/40;29/20;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",119
tetragonal,119,I-4m2,"(18,30,14)",c_his_not_ours_P2_reproduced,,a11eccf247552638,,1,4/5,"(3/10,0,1/8)",119
tetragonal,119,I-4m2,"(22,34,14)",a_ours_in_his,779fb53b92dfc3fe,779fb53b92dfc3fe,37/64;19/32;39/64;5/8;11/16;45/64;23/32;3/4;12141/16000;3047/4000;6141/8000;12329/16000;1547/2000;797/1000;4/5;13/16;33/40;67/80;17/20;69/80;9/10;19/20;39/40;79/80;1;9/8;73/64;19/16;39/32;5/4;7/5;113/80,1,797/1000,"(21/50,0,1/8)",119
tetragonal,119,I-4m2,"(23,35,14)",a_ours_in_his,b062a24492a59606,b062a24492a59606,23/32;3/4;797/1000;4/5;33/40;17/20;7/8;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;7/5;29/20;59/40;119/80;239/160;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;7/4;29/16;15/8;31/16;63/32;127/64;2;33/16;67/32;135/64;17/8;35/16;71/32;143/64,1,3497/1000,"(62/125,0,1/25)",119
tetragonal,119,I-4m2,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;1;5/4;7/5;113/80,1,797/1000,"(0,0,0)",119
tetragonal,119,I-4m2,"(28,42,16)",a_ours_in_his,e4200db43401702b,e4200db43401702b,1/2;9/16;19/32;5/8;21/32;43/64;11/16;45/64;3/4;6047/8000;3047/4000;2447/3200;6141/8000;797/1000;4/5;13/16;33/40,1,797/1000,"(38/125,0,1/8)",119
tetragonal,120,I-4c2,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(31/125,-31/125,0)",120
tetragonal,120,I-4c2,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",120
tetragonal,120,I-4c2,"(9,16,9)",c_his_not_ours_P2_reproduced,,cf917b63c9edf773,,1,5/4,"(1/10,-1/10,6/125)",120
tetragonal,120,I-4c2,"(10,16,8)",c_his_not_ours_P2_reproduced,,342dd2988fa48b2c,,1,3497/1000,"(247/500,-1/500,0)",120
tetragonal,120,I-4c2,"(12,19,9)",c_his_not_ours_P2_reproduced,,8e1a1fd6069d5392,,1,3497/1000,"(31/125,-31/125,1/8)",120
tetragonal,120,I-4c2,"(14,22,10)",c_his_not_ours_P2_reproduced,,fe7ee18a2838e181,,1,3497/1000,"(121/500,-121/500,1/1000)",120
tetragonal,120,I-4c2,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,1/2;17/32;9/16;37/64;19/32;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,0)",120
tetragonal,120,I-4c2,"(18,28,12)",c_his_not_ours_P2_reproduced,,c1824c64dfbb3615,,1,3497/1000,"(62/125,0,1/8)",120
tetragonal,120,I-4c2,"(18,29,13)",a_ours_in_his,2626c0b5370635a6,2626c0b5370635a6,1/2;33/64;9/16,1,527/1000,"(41/100,-9/100,0)",120
tetragonal,120,I-4c2,"(21,33,14)",c_his_not_ours_P2_reproduced,,4e38038c8866f472,,1,7/2,"(69/250,-7/250,1/500)",120
tetragonal,120,I-4c2,"(23,36,15)",c_his_not_ours_P2_reproduced,,b258f46ee84a3c88,,1,1/2,"(16/125,-9/125,31/250)",120
tetragonal,120,I-4c2,"(24,36,14)",a_ours_in_his,e948828e76447bbb,e948828e76447bbb,69/64;35/32;9/8;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(247/500,-1/500,31/250)",120
tetragonal,120,I-4c2,"(25,39,16)",c_his_not_ours_P2_reproduced,,80e113a5b9ac47be,,1,7/2,"(69/250,-49/250,1/500)",120
tetragonal,120,I-4c2,"(28,42,16)",a_ours_in_his,d7e9a753e8e2e449,d7e9a753e8e2e449,71/80;9/10;39/40;1;17/16;69/64,1,3497/1000,"(27/125,-49/250,1/200)",120
tetragonal,120,I-4c2,"(30,45,17)",a_ours_in_his,b17c6249a65c9ab6,b17c6249a65c9ab6,1/2;5/8;11/16;23/32;47/64;3/4;1547/2000;3141/4000;12611/16000,1,3497/1000,"(54/125,-13/250,1/1000)",120
tetragonal,120,I-4c2,"(32,48,18)",c_his_not_ours_P2_reproduced,,bfd4d667ddc0d6f5,,1,527/1000,"(189/500,-59/500,1/1000)",120
tetragonal,120,I-4c2,"(34,51,19)",a_ours_in_his,fc7f08307d0c3900,fc7f08307d0c3900,3/4;6329/8000;797/1000;4/5;17/20;7/8;9/10;19/20;77/80,1,3497/1000,"(61/250,-6/25,1/1000)",120
tetragonal,121,I-42m,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(169/500,-1/500,0)",121
tetragonal,121,I-42m,"(5,9,6)",c_his_not_ours_P2_reproduced,,8f286dc3c145b5c1,,1,7/2,"(38/125,0,117/500)",121
tetragonal,121,I-42m,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,0)",121
tetragonal,121,I-42m,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",121
tetragonal,121,I-42m,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,26df90c2289ea27c,1,1,3497/1000,"(62/125,0,31/125)",121
tetragonal,121,I-42m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",121
tetragonal,121,I-42m,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,1/2;37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;59/64;15/16;1;65/64;33/32;17/16;35/32;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;87/64;11/8;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",121
tetragonal,121,I-42m,"(9,16,9)",b_ours_not_his,0c6ba5cadd15c06e,,2,0,,,
tetragonal,121,I-42m,"(10,15,7)",c_his_not_ours_P2_reproduced,,e3b3aae804f2c179,,1,3497/1000,"(59/125,0,31/125)",121
tetragonal,121,I-42m,"(10,16,8)",c_his_not_ours_P2_reproduced,,342dd2988fa48b2c,,1,3497/1000,"(247/500,-1/500,1/4)",121
tetragonal,121,I-42m,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;3/4;797/1000;4/5;13/16;9/10;19/20;39/40;79/80;1;9/8;73/64;221/160;7/5;3/2;38/25;7/4;63/32;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(249/500,-1/500,31/125)",121
tetragonal,121,I-42m,"(12,19,9)",c_his_not_ours_P2_reproduced,,6271116e4989849f,,1,7/2,"(151/500,-1/500,117/500)",121
tetragonal,121,I-42m,"(13,20,9)",a_ours_in_his,82a5a88ccba80d26,82a5a88ccba80d26,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;111/32;3497/1000;7/2,1,3497/1000,"(0,0,26/125)",121
tetragonal,121,I-42m,"(14,21,9)",a_ours_in_his,dcc0a70baf02d3d7,dcc0a70baf02d3d7,1/2;9/16;5/8;11/16;45/64;3/4;797/1000;4/5;13/16;7/8;9/10;29/32;19/20;39/40;79/80;1;17/16;69/64;9/8;73/64;19/16;39/32;5/4;103/80;21/16;43/32,1,797/1000,"(17/50,0,0)",121
tetragonal,121,I-42m,"(14,22,10)",c_his_not_ours_P2_reproduced,,7534d49b2a3cdb08,,1,527/1000,"(51/250,-23/125,1/4)",121
tetragonal,121,I-42m,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,17/32;9/16;37/64;19/32;5/8;3/4;797/1000;4/5;1;5/4;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(31/125,-31/125,1/4)",121
tetragonal,121,I-42m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73,1da02fe6c7c6eb73,2,1,2,"(1/5,-1/5,3/25)",121
tetragonal,121,I-42m,"(16,24,10)",a_ours_in_his,35953737803092f0;d58442effff48685,35953737803092f0,1/2;5/8;43/64;11/16;45/64;23/32;3/4;797/1000;4/5;1;17/16;35/32;71/64;9/8;5/4;53/40;109/80;439/320;7/5;3/2;38/25;49/32;99/64;327/200;677/400;1377/800;7/4;15/8;31/16;125/64;63/32;127/64;2;9/4;19/8;39/16;5/2;11/4;3;13/4;27/8;55/16;221/64,1,3497/1000,"(27/100,-23/100,1/50)",121
tetragonal,121,I-42m,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,227/160;57/40;29/20;3/2;38/25;7/4;63/32;2;129/64;65/32;33/16;67/32;17/8;139/64;35/16;71/32;9/4;73/32;37/16;19/8;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",121
tetragonal,121,I-42m,"(18,29,13)",a_ours_in_his,2626c0b5370635a6,2626c0b5370635a6,1/2;33/64;9/16,1,527/1000,"(49/250,-49/250,1/4)",121
tetragonal,121,I-42m,"(19,30,13)",a_ours_in_his,b6892ba92de5db43,b6892ba92de5db43,1;2,1,7/2,"(19/125,-19/125,117/500)",121
tetragonal,121,I-42m,"(20,30,12)",a_ours_in_his,5c8e13e6c13789b4,5c8e13e6c13789b4,1/2;5/8;21/32,1,797/1000,"(43/250,-41/250,1/250)",121
tetragonal,121,I-42m,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;1;65/64;33/32;17/16;9/8;37/32;19/16;79/64;5/4;7/5;113/80;227/160;57/40;29/20;3/2;38/25;327/200;2777/1600;7/4;15/8;31/16;125/64;63/32;127/64;2;129/64;65/32;33/16;133/64;67/32;135/64;17/8;69/32;35/16;141/64;9/4;145/64,1,3497/1000,"(1/4,-1/4,31/125)",121
tetragonal,121,I-42m,"(26,39,15)",a_ours_in_his,1148b1810c34b982,1148b1810c34b982,35/64;9/16;37/64;19/32;39/64;5/8;41/64;21/32;11/16;45/64;23/32;3/4;797/1000;4/5;9/10;19/20;39/40;79/80;1;9/8;73/64;19/16;39/32;5/4;7/5;113/80;3/2;38/25;631/400;257/160;2593/1600;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64,1,3497/1000,"(59/250,-59/250,31/125)",121
tetragonal,121,I-42m,"(30,45,17)",a_ours_in_his,637fec5274f3a3e2,637fec5274f3a3e2,1/2;17/32;9/16;19/32;39/64;5/8;41/64;11/16,1,797/1000,"(21/125,-21/125,1/250)",121
tetragonal,122,I-42d,"(8,12,6)",c_his_not_ours_P2_reproduced,,e3faf0283734fac7,,1,5/4,"(875/2518,875/2518,0)",122
tetragonal,122,I-42d,"(8,13,7)",c_his_not_ours_P2_reproduced,,59efe85d44daca83,,1,7/2,"(1/2,87/250,109/1000)",122
tetragonal,122,I-42d,"(8,14,8)",a_ours_in_his,11ee80fc3799d1eb,11ee80fc3799d1eb,2,1,2,"(0,0,0)",122
tetragonal,122,I-42d,"(10,15,7)",a_ours_in_his,52392121966e66eb,52392121966e66eb,157/64;79/32;5/2;11/4;3;13/4;27729/8000;3497/1000;7/2,1,3497/1000,"(1/2,1/2,21/250)",122
tetragonal,122,I-42d,"(10,18,10)",c_his_not_ours_P2_reproduced,,1b0972bcbf773402,,1,2,"(1/2,62/125,0)",122
tetragonal,122,I-42d,"(12,18,8)",a_ours_in_his,abfdf73c2f298784;fd9a9f68ec1db422,e73fedd244190768,227/160;57/40;29/20;3/2;38/25;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,5/4,"(1121/2518,1121/2518,0)",122
tetragonal,122,I-42d,"(12,19,9)",c_his_not_ours_P2_reproduced,,92b8e929ea07b5af,,1,2,"(63/250,63/250,31/250)",122
tetragonal,122,I-42d,"(12,20,10)",c_his_not_ours_P2_reproduced,,b19b176b005235de,,1,3497/1000,"(1/2,62/125,0)",122
tetragonal,122,I-42d,"(13,21,10)",c_his_not_ours_P2_reproduced,,5ba48462e0a96b30,,1,7/2,"(1/2,19/125,109/1000)",122
tetragonal,122,I-42d,"(14,21,9)",c_his_not_ours_P2_reproduced,,2a089105ae08c36d,,1,283/200,"(1/2,62/125,1/500)",122
tetragonal,122,I-42d,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73;6d418b925cf725c2,1da02fe6c7c6eb73,1;2,1,2,"(1/2,0,0)",122
tetragonal,122,I-42d,"(15,24,11)",c_his_not_ours_P2_reproduced,,ff8725c53f6c0182,,1,7/2,"(1/2,38/125,2/125)",122
tetragonal,122,I-42d,"(15,25,12)",c_his_not_ours_P2_reproduced,,896b1833af3e254c,,1,3497/1000,"(62/125,62/125,1/8)",122
tetragonal,122,I-42d,"(16,24,10)",c_his_not_ours_P2_reproduced,,a69e19eb2dcae98b,,1,797/1000,"(62/125,62/125,0)",122
tetragonal,122,I-42d,"(16,26,12)",c_his_not_ours_P2_reproduced,,1f3821b73ab087a3,,1,7/2,"(49/125,0,4/125)",122
tetragonal,122,I-42d,"(16,27,13)",a_ours_in_his,7d5559ec4f268c7c,2308352176dc4108,2,1,4/5,"(23/50,23/50,1/8)",122
tetragonal,122,I-42d,"(17,26,11)",c_his_not_ours_P2_reproduced,,be5b1b5360c30bf4,,1,3497/1000,"(1/2,26/125,13/250)",122
tetragonal,122,I-42d,"(17,27,12)",c_his_not_ours_P2_reproduced,,9da8963ab70c9719,,1,5/4,"(1/2,983/2518,0)",122
tetragonal,122,I-42d,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/2,0,0)",122
tetragonal,122,I-42d,"(18,29,13)",c_his_not_ours_P2_reproduced,,816c906cd289e6b7,,1,5/4,"(1121/2518,1121/2518,1/8)",122
tetragonal,122,I-42d,"(18,30,14)",c_his_not_ours_P2_reproduced,,a5693e1e719c1299,,1,7/2,"(87/250,87/250,109/1000)",122
tetragonal,122,I-42d,"(19,30,13)",c_his_not_ours_P2_reproduced,,b25a63276e96e094,,1,5/4,"(96/1259,75/2518,75/5036)",122
tetragonal,122,I-42d,"(19,31,14)",c_his_not_ours_P2_reproduced,,807e8a1da93f2bf7,,1,4/5,"(21/50,9/25,0)",122
tetragonal,122,I-42d,"(20,30,12)",c_his_not_ours_P2_reproduced,,10424bd99b31c5f2,,1,3497/1000,"(1/2,62/125,31/250)",122
tetragonal,122,I-42d,"(20,31,13)",a_ours_in_his,6fe445ec5becddde,e956ba4b05a47f01,25/16;13/8;2777/1600;7/4;2;129/64;65/32;33/16;17/8;9/4;19/8;39/16;157/64;79/32;5/2;11/4;3;13/4;6747/2000;13741/4000;55211/16000;3497/1000;7/2,1,5/4,"(1/2,629/1259,0)",122
tetragonal,122,I-42d,"(20,32,14)",c_his_not_ours_P2_reproduced,,057091b772f57f08,,1,5/4,"(629/1259,629/1259,1/8)",122
tetragonal,122,I-42d,"(20,33,15)",c_his_not_ours_P2_reproduced,,3282abd05218d9c6,,1,2,"(3/10,6/25,123/1000)",122
tetragonal,122,I-42d,"(21,32,13)",c_his_not_ours_P2_reproduced,,07db8b31cf7776c5,,1,5/4,"(1121/2518,0,1/8)",122
tetragonal,122,I-42d,"(21,33,14)",c_his_not_ours_P2_reproduced,,eadc7a4375abb4e6,,1,5/4,"(546/1259,74/1259,1109/10072)",122
tetragonal,122,I-42d,"(21,34,15)",c_his_not_ours_P2_reproduced,,9da686e6a7f890f4,,1,4/5,"(87/250,6/25,0)",122
tetragonal,122,I-42d,"(21,35,16)",c_his_not_ours_P2_reproduced,,38358eae4cf1cc30,,1,4/5,"(23/50,33/125,1/8)",122
tetragonal,122,I-42d,"(22,33,13)",c_his_not_ours_P2_reproduced,,3d3095468486d3ff,,1,3497/1000,"(1/2,51/125,51/500)",122
