system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block,readonly_180_stored_ids
hexagonal,162,P-31m,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;2027/4000;1627/3200;527/1000;1731/3200;4439/8000;9101/16000;2331/4000;9547/16000;977/1600;9993/16000;1277/2000;10439/16000;5331/8000;2777/4000;5777/8000;3/4;6047/8000;3047/4000;6141/8000;797/1000;4/5;259/320;521/640;67/80;271/320;7/8;57/64,1,3497/1000,"(117/500,-117/500,1/500)",162,
hexagonal,163,P-31c,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(36/125,-16/125,1/4)",163,
hexagonal,163,P-31c,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",163,
hexagonal,163,P-31c,"(6,11,7)",c_his_not_ours_P2_reproduced,,d2d935e5499e6e11,,1,4/5,"(16/125,0,1/5)",163,
hexagonal,163,P-31c,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,3cb6c70abd57e0b9,1,1,4/5,"(4/25,0,1/4)",163,
hexagonal,163,P-31c,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,a4d2e4badea1fc0f,1,1,4/5,"(29/100,-13/100,1/4)",163,
hexagonal,163,P-31c,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;37/64;19/32;5/8;3/4;797/1000;4/5;131/160;67/80;7/8;1;65/64;33/32;17/16;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",163,
hexagonal,163,P-31c,"(8,13,7)",c_his_not_ours_P2_reproduced,,4ab699adbeb533b0,,1,3497/1000,"(124/375,0,31/125)",163,
hexagonal,163,P-31c,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,1/2;2331/4000;1277/2000;11331/16000;5777/8000;3/4;797/1000;4/5;131/160;67/80;7/8;59/64;15/16;1;65/64;33/32;17/16;35/32;9/8;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(124/375,0,1/4)",163,
hexagonal,163,P-31c,"(10,15,7)",c_his_not_ours_P2_reproduced,,ca9a19039647d676,,1,3497/1000,"(499/1500,-1/500,13/500)",163,
hexagonal,163,P-31c,"(10,18,10)",a_ours_in_his,3ab0f86bf4aa2403,46bc51e41565aad0,2,1,2,"(11/50,-1/50,1/20)",163,
hexagonal,163,P-31c,"(11,17,8)",c_his_not_ours_P2_reproduced,,ef8048ef68ceb307,,1,3497/1000,"(124/375,0,13/500)",163,
hexagonal,163,P-31c,"(11,21,12)",c_his_not_ours_P2_reproduced,,161778d5fb8390c6,,1,5/4,"(3/25,-3/25,3/25)",163,
hexagonal,163,P-31c,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;9/16;3/4;797/1000;4/5;259/320;521/640;7/8;15/16;31/32;63/64;127/128;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",163,
hexagonal,163,P-31c,"(13,21,10)",a_ours_in_his,4a24e04257d3d0f4,4a24e04257d3d0f4,81/64;41/32;21/16;11/8;91/64;23/16;3/2;105/64;53/32;27/16;7/4;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;91/32;23/8;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,31/125)",163,
hexagonal,163,P-31c,"(13,23,12)",c_his_not_ours_P2_reproduced,,d258927240eb1863,,1,4/5,"(29/125,-13/125,1/5)",163,
hexagonal,163,P-31c,"(14,22,10)",a_ours_in_his,f3ed2550b3b58d01,f3ed2550b3b58d01,1/2;527/1000;4439/8000;9101/16000;1277/2000;2777/4000;3/4;797/1000;4/5;259/320;521/640;7/8;29/32;15/16;31/32;63/64;127/128;1;17/16;69/64,1,797/1000,"(124/375,0,1/4)",163,
hexagonal,163,P-31c,"(14,23,11)",c_his_not_ours_P2_reproduced,,7824c3404ec7c532,,1,3497/1000,"(33/100,-1/500,0)",163,
hexagonal,163,P-31c,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,35/32;9/8;37/32;19/16;5/4;45/32;23/16;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,1/4)",163,
hexagonal,163,P-31c,"(15,24,11)",a_ours_in_his,ff8725c53f6c0182,ff8725c53f6c0182,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;11/8;45/32;3/2;13/8;7/4;15/8;31/16;63/32;127/64;2;9/4;5/2;11/4;45/16;181/64,1,3497/1000,"(1/3,0,13/500)",163,
hexagonal,163,P-31c,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;11331/16000;5777/8000;3/4;797/1000;4/5;7/8;1;17/16;69/64;9/8;73/64;5/4;11/8;89/64,1,3497/1000,"(121/500,-121/500,1/500)",163,
hexagonal,163,P-31c,"(20,32,14)",a_ours_in_his,f7c3e10af5321d77,f7c3e10af5321d77,1/2;527/1000;1277/2000;2777/4000,1,3497/1000,"(33/100,-1/500,2/125)",163,
hexagonal,163,P-31c,"(24,38,16)",c_his_not_ours_P2_reproduced,,ee8fc310966e8a5a,,1,3497/1000,"(33/100,-1/500,13/500)",163,
hexagonal,164,P-3m1,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(36/125,-16/125,1/4)",164,
hexagonal,164,P-3m1,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;4439/8000;2331/4000;9993/16000;1277/2000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",164,
hexagonal,164,P-3m1,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,3cb6c70abd57e0b9,3/4;1,1,4/5,"(4/25,0,1/4)",164,
hexagonal,164,P-3m1,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,a4d2e4badea1fc0f,1,1,4/5,"(29/100,-13/100,1/4)",164,
hexagonal,164,P-3m1,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;131/160;67/80;557/640;7/8;121/128;61/64;31/32;1;65/64;33/32;17/16;71/64;9/8;37/32;19/16;5/4;43/32;11/8;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",164,
hexagonal,164,P-3m1,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,2331/4000;9993/16000;1277/2000;2177/3200;2777/4000;11331/16000;5777/8000;3/4;12047/16000;6047/8000;3047/4000;1547/2000;12423/16000;1247/1600;3141/4000;797/1000;4/5;131/160;67/80;557/640;7/8;121/128;61/64;31/32;1;65/64;33/32;17/16;71/64;9/8;37/32;19/16;5/4;43/32;11/8;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(124/375,0,1/4)",164,
hexagonal,164,P-3m1,"(10,15,7)",a_ours_in_his,ca9a19039647d676,ca9a19039647d676,1/2;527/1000;1731/3200;2331/4000;977/1600,1,3497/1000,"(33/100,-1/500,3/250)",164,
hexagonal,164,P-3m1,"(12,18,8)",a_ours_in_his,9b7039e0c295ff94;fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;259/320;521/640;67/80;137/160;277/320;7/8;15/16;31/32;63/64;127/128;1;33/32;67/64;17/16;35/32;9/8;73/64;5/4;21/16;85/64;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",164,
hexagonal,164,P-3m1,"(14,22,10)",a_ours_in_his,f3ed2550b3b58d01,f3ed2550b3b58d01,1/2;527/1000;4439/8000;9101/16000;2331/4000;977/1600;1277/2000;5331/8000;2777/4000;5777/8000;11777/16000;3/4;1547/2000;797/1000;4/5;259/320;521/640;67/80;137/160;277/320;7/8;15/16;121/128;31/32;63/64;127/128;1;33/32;67/64;17/16;35/32;9/8;73/64;5/4;21/16;85/64,1,3497/1000,"(124/375,0,3/250)",164,
hexagonal,164,P-3m1,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,37/32;75/64;19/16;79/64;5/4;43/32;11/8;3/2;25/16;13/8;7/4;2;67/32;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,1/4)",164,
hexagonal,164,P-3m1,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;3/4;797/1000;4/5;7/8;1;9/8;73/64;37/32;19/16;39/32;5/4;21/16;85/64;3/2;49/32;99/64;7/4;2;33/16;133/64,1,3497/1000,"(1/3,0,7/500)",164,
hexagonal,165,P-3c1,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/3,0,0)",165,
hexagonal,165,P-3c1,"(6,12,8)",c_his_not_ours_P2_reproduced,,3cb6c70abd57e0b9,,1,2,"(4/25,0,1/5)",165,
hexagonal,165,P-3c1,"(7,11,6)",c_his_not_ours_P2_reproduced,,a4d2e4badea1fc0f,,1,2,"(29/100,-13/100,1/5)",165,
hexagonal,165,P-3c1,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,0)",165,
hexagonal,165,P-3c1,"(8,14,8)",c_his_not_ours_P2_reproduced,,a53e946faf92e440,,1,3497/1000,"(37/125,0,111/500)",165,
hexagonal,165,P-3c1,"(10,16,8)",c_his_not_ours_P2_reproduced,,342dd2988fa48b2c,,1,3497/1000,"(33/100,-1/500,1/4)",165,
hexagonal,165,P-3c1,"(10,18,10)",c_his_not_ours_P2_reproduced,,3ab0f86bf4aa2403,,1,5/4,"(1/5,-1/5,8/125)",165,
hexagonal,165,P-3c1,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",165,
hexagonal,165,P-3c1,"(13,21,10)",c_his_not_ours_P2_reproduced,,4a24e04257d3d0f4,,1,3497/1000,"(31/125,-31/125,31/125)",165,
hexagonal,165,P-3c1,"(14,22,10)",c_his_not_ours_P2_reproduced,,f3ed2550b3b58d01,,1,3497/1000,"(124/375,0,31/125)",165,
hexagonal,165,P-3c1,"(14,23,11)",c_his_not_ours_P2_reproduced,,7824c3404ec7c532,,1,3497/1000,"(33/100,-1/500,0)",165,
hexagonal,165,P-3c1,"(14,24,12)",a_ours_in_his,0fef47b559fef709,0fef47b559fef709,1/2;527/1000;4439/8000;2331/4000;39/64;977/1600;5/8;1277/2000;5331/8000;43/64;2177/3200;11/16;2777/4000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;37/16;19/8;157/64;79/32;5/2;11/4;3;199/64;25/8;13/4;3497/1000;7/2,1,3497/1000,"(31/125,-31/125,1/4)",165,
hexagonal,165,P-3c1,"(15,24,11)",c_his_not_ours_P2_reproduced,,ff8725c53f6c0182,,1,3497/1000,"(121/500,-121/500,1/500)",165,
hexagonal,165,P-3c1,"(15,26,13)",c_his_not_ours_P2_reproduced,,79fb8eeab73368fe,,1,7/2,"(23/125,-7/125,1/250)",165,
hexagonal,165,P-3c1,"(16,27,13)",a_ours_in_his,3a714f5cd139122d,3a714f5cd139122d,69/64;35/32;9/8;5/4;83/64;21/16;11/8;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(161/500,-13/500,111/500)",165,
hexagonal,165,P-3c1,"(17,30,15)",c_his_not_ours_P2_reproduced,,3017e880f425ffb4,,1,4/5,"(6/25,-28/125,7/100)",165,
hexagonal,165,P-3c1,"(18,30,14)",a_ours_in_his,76108b085b4e40f8,76108b085b4e40f8,1/2;527/1000;1731/3200;9/16;2331/4000;19/32;9547/16000;977/1600;9993/16000;5/8;1277/2000;10439/16000;21/32;5331/8000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;73/32;147/64;19/8;39/16;5/2;11/4;3;49/16;99/32,1,3497/1000,"(1/3,0,31/125)",165,
hexagonal,165,P-3c1,"(20,32,14)",a_ours_in_his,a0d5da53a88ce913,a0d5da53a88ce913,1/2;527/1000;1277/2000;5331/8000;2177/3200,1,3497/1000,"(36/125,-13/125,1/500)",165,
hexagonal,165,P-3c1,"(20,33,15)",a_ours_in_his,001cbd004f823a98,001cbd004f823a98,557/640;7/8;1;17/16;79/64;5/4;41/32,1,3497/1000,"(307/1500,-97/500,1/125)",165,
hexagonal,165,P-3c1,"(22,35,15)",a_ours_in_his,a81aa52ff8097087,a81aa52ff8097087,2777/4000;3/4;797/1000;4/5;67/80;137/160;277/320;7/8;1;9/8;19/16;39/32,1,3497/1000,"(33/100,-1/500,123/500)",165,
hexagonal,165,P-3c1,"(24,38,16)",c_his_not_ours_P2_reproduced,,58b9ace241cfcbba,,1,527/1000,"(59/250,-43/250,31/125)",165,
hexagonal,165,P-3c1,"(26,41,17)",c_his_not_ours_P2_reproduced,,1e16ef18c442be58,,1,3497/1000,"(41/125,-1/125,6/25)",165,
hexagonal,165,P-3c1,"(26,42,18)",c_his_not_ours_P2_reproduced,,98fa2b41824a17ad,,1,3497/1000,"(91/375,-6/25,1/500)",165,
hexagonal,166,R-3m,"(4,6,4)",b_ours_not_his,e1c6bb874212013b,,3/4,0,,,,
hexagonal,166,R-3m,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,42bc5c5af1f296ae,3/2,1,7/2,"(-11/50,-1/50,2/75)",166,
hexagonal,166,R-3m,"(6,9,5)",a_ours_in_his,a1053191a6317676,a1053191a6317676,1/2;527/1000;9993/16000;1277/2000;3/4;12047/16000;6047/8000;3047/4000;1547/2000;797/1000;4/5;557/640;7/8;31/32;1;17/16;9/8;37/32;19/16;5/4;3/2;97/64;49/32;25/16;13/8;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(-1/250,-1/250,1/12)",166,
hexagonal,166,R-3m,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,3/2;3,1,7/2,"(-49/375,-49/125,4/125)",166,
hexagonal,166,R-3m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,3cb6c70abd57e0b9,3,1,13/5,"(-88/375,0,1/15)",166,
hexagonal,166,R-3m,"(7,12,7)",c_his_not_ours_P2_reproduced,,ac1e98f9be48162a,,1,7/2,"(-163/750,-87/250,2/125)",166,
hexagonal,166,R-3m,"(8,12,6)",c_his_not_ours_P2_reproduced,,d1fe8ecee64ce269,,1,797/1000,"(-59/750,-49/250,1/12)",166,
hexagonal,166,R-3m,"(8,13,7)",a_ours_in_his,4ab699adbeb533b0,4ab699adbeb533b0,79/64;5/4;91/64;23/16;3/2;49/32;25/16;13/8;111/64;7/4;31/16;2;17/8;9/4;147/64;37/16;19/8;157/64;79/32;5/2;11/4;3;193/64;97/32;49/16;25/8;13/4;3497/1000;7/2,1,3497/1000,"(-1/750,-1/250,1/12)",166,
hexagonal,166,R-3m,"(8,14,8)",a_ours_in_his,a53e946faf92e440,a53e946faf92e440,79/64;5/4;3/2;7/4;2;9/4;157/64;79/32;5/2;11/4;91/32;23/8;3;193/64;97/32;49/16;25/8;203/64;51/16;13/4;3497/1000;7/2,1,3497/1000,"(-1/375,0,1/12)",166,
hexagonal,166,R-3m,"(9,14,7)",a_ours_in_his,09db8da0e3d736f9,09db8da0e3d736f9,9993/16000;1277/2000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(-1/150,-1/250,0)",166,
hexagonal,166,R-3m,"(10,15,7)",a_ours_in_his,5aa8e199fd7ddb2f,5aa8e199fd7ddb2f,1/2;527/1000;1731/3200;4439/8000;2331/4000;977/1600;1277/2000;3/4;797/1000;4/5;67/80;137/160;277/320;7/8;1;33/32;67/64;79/64;5/4;11/8;23/16;47/32;95/64,1,3497/1000,"(-163/750,-1/250,43/1500)",166,
hexagonal,166,R-3m,"(10,16,8)",c_his_not_ours_P2_reproduced,,57e73e4a4b32d121,,1,4/5,"(-17/150,-9/250,1/12)",166,
hexagonal,166,R-3m,"(10,18,10)",b_ours_not_his,3ab0f86bf4aa2403,,2,0,,,,
hexagonal,166,R-3m,"(11,17,8)",a_ours_in_his,106d395ff6b33d4d,53c210f4c6694d0e,1/2;527/1000;2331/4000;977/1600,1,797/1000,"(-19/375,-16/125,1/12)",166,
hexagonal,166,R-3m,"(11,18,9)",c_his_not_ours_P2_reproduced,,85a4f36ac8ecf795,,1,797/1000,"(-1/15,-1/5,1/12)",166,
hexagonal,166,R-3m,"(12,18,8)",a_ours_in_his,124ad8c2b2beb9cd;abfdf73c2f298784,124ad8c2b2beb9cd,1/2;527/1000;2331/4000;977/1600;1277/2000;5331/8000;2777/4000;5777/8000;11777/16000;3/4;797/1000;4/5;67/80;137/160;277/320;7/8;15/16;61/64;123/128;1;33/32;67/64;17/16;35/32;71/64;9/8;73/64;19/16;39/32,1,3497/1000,"(-67/250,-1/250,2/125)",166,
hexagonal,166,R-3m,"(12,19,9)",c_his_not_ours_P2_reproduced,,1ebfa38126e23081,,1,797/1000,"(-1/150,-1/250,0)",166,
hexagonal,166,R-3m,"(12,21,11)",a_ours_in_his,c95a5fcf4d681568;f2af171517f10480,f2af171517f10480,1;3/2,1,5/4,"(-4/15,-1/5,19/750)",166,
hexagonal,166,R-3m,"(12,22,12)",a_ours_in_his,2dd4332c2d59834e,2dd4332c2d59834e,3/2,1,7/2,"(-49/375,0,1/125)",166,
hexagonal,166,R-3m,"(13,20,9)",c_his_not_ours_P2_reproduced,,f46a4b499e11341c,,1,797/1000,"(-17/375,-8/125,1/150)",166,
hexagonal,166,R-3m,"(13,21,10)",a_ours_in_his,4a24e04257d3d0f4,4a24e04257d3d0f4,129/64;65/32;33/16;17/8;9/4;157/64;79/32;5/2;11/4;3;13/4;27729/8000;3497/1000;7/2,1,3497/1000,"(-1/3,0,1/12)",166,
hexagonal,166,R-3m,"(13,22,11)",a_ours_in_his,9fa7f38938046e47,9fa7f38938046e47,557/640;7/8;31/32;1;17/16;9/8;37/32;19/16;79/64;5/4;3/2;97/64;49/32;25/16;13/8;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(-1/750,-1/250,0)",166,
hexagonal,166,R-3m,"(14,21,9)",a_ours_in_his,23e145b7ec91e9b7,06d0c09475d0926a,1/2;527/1000,1,797/1000,"(-19/250,-1/250,1/12)",166,
hexagonal,166,R-3m,"(14,22,10)",c_his_not_ours_P2_reproduced,,527aec035042c48b,,1,4/5,"(-32/375,-3/25,1/60)",166,
hexagonal,166,R-3m,"(14,23,11)",a_ours_in_his,34e5e7acce18b5cd;7f99db4f8ceb12b6,7f99db4f8ceb12b6,11/8;3/2;97/64;49/32;25/16;13/8;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(-83/250,-1/250,0)",166,
hexagonal,166,R-3m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73;f0b07b168368759b,1da02fe6c7c6eb73,9993/16000;1277/2000;3/4;797/1000;4/5;7/8;1;9/8;19/16;39/32;79/64;5/4;11/8;3/2;97/64;49/32;25/16;13/8;111/64;7/4;31/16;2;17/8;9/4;19/8;39/16;157/64;79/32;5/2;11/4;45/16;181/64;23/8;47/16;95/32;191/64;3;25/8;101/32;13/4;27729/8000;3497/1000;7/2,1,3497/1000,"(-1/6,-1/2,1/12)",166,
hexagonal,166,R-3m,"(15,23,10)",c_his_not_ours_P2_reproduced,,8dbbc84eb341d829,,1,1/2,"(-13/375,-2/25,17/250)",166,
hexagonal,166,R-3m,"(15,24,11)",c_his_not_ours_P2_reproduced,,84ccad0879e89ce6,,1,4/5,"(-19/250,-39/250,1/20)",166,
hexagonal,166,R-3m,"(15,25,12)",c_his_not_ours_P2_reproduced,,0aa5767e78cb4d8f,,1,7/8,"(-38/375,0,29/375)",166,
hexagonal,166,R-3m,"(15,26,13)",a_ours_in_his,f5ca5d72e1182852,f5ca5d72e1182852,1,1,4/5,"(-77/375,0,1/60)",166,
hexagonal,166,R-3m,"(16,24,10)",a_ours_in_his,3d888d502de4fbd7,3d888d502de4fbd7,1/2;527/1000;1277/2000;10439/16000,1,797/1000,"(-1/30,-23/250,1/12)",166,
hexagonal,166,R-3m,"(16,25,11)",a_ours_in_his,3f5fce0d11d8899e,3f5fce0d11d8899e,97/64;49/32;25/16;13/8;111/64;7/4;15/8;61/32;123/64;2;17/8;35/16;71/32;143/64,1,3497/1000,"(-63/250,-61/250,1/1500)",166,
hexagonal,166,R-3m,"(16,26,12)",a_ours_in_his,4eaa641c282f54ad;d0ed9179c6947b5f,4eaa641c282f54ad,1/2;527/1000;2331/4000;977/1600;9993/16000;1277/2000;3/4;797/1000;4/5;67/80;137/160;277/320;557/640;7/8;15/16;61/64;123/128;1;33/32;67/64;17/16;9/8;73/64,1,797/1000,"(-1/750,-1/250,0)",166,
hexagonal,166,R-3m,"(16,27,13)",a_ours_in_his,105e41c2798e6180;f7bd7cd9eae6436b,cf213e55efccc5f8,1;2,1,4/5,"(-61/750,-61/250,1/30)",166,
hexagonal,166,R-3m,"(16,30,16)",c_his_not_ours_P2_reproduced,,2001fe7ea92fd0ad,,1,5/4,"(0,0,1/150)",166,
hexagonal,166,R-3m,"(17,26,11)",c_his_not_ours_P2_reproduced,,37a954b9530aaa49,,1,4/5,"(-7/150,-33/250,1/20)",166,
hexagonal,166,R-3m,"(17,28,13)",a_ours_in_his,346c81a0f2121bf1;9bc4922a7b574aa6;a3164ecfcd75d3ec,346c81a0f2121bf1,1/2;9993/16000;1277/2000;3/4;797/1000;4/5;557/640;7/8;1;65/64;33/32;17/16;71/64;9/8;19/16;39/32;79/64;5/4;21/16;43/32;87/64;11/8;23/16;47/32;95/64;3/2;25/16;51/32;103/64;13/8;27/16;55/32;7/4;15/8;61/32;123/64;2;33/16;67/32;135/64,1,3497/1000,"(-101/375,0,2/125)",166,
hexagonal,166,R-3m,"(18,27,11)",c_his_not_ours_P2_reproduced,,f9490a5b6fce3ae5,,1,797/1000,"(-17/375,-16/125,1/12)",166,
hexagonal,166,R-3m,"(18,28,12)",c_his_not_ours_P2_reproduced,,2ab6dcf780cbe900,,1,1/2,"(-13/250,-31/250,3/50)",166,
hexagonal,166,R-3m,"(18,29,13)",a_ours_in_his,a1b2ac427f563716,a1b2ac427f563716,5331/8000;2777/4000;11331/16000;5777/8000;3/4;12423/16000;1247/1600;3141/4000;797/1000;4/5;7/8;1;79/64;5/4;11/8;45/32;91/64;23/16;3/2;13/8;27/16;55/32;111/64;7/4;15/8;61/32;123/64;2;33/16;67/32;135/64;17/8;9/4;73/32;19/8;39/16;5/2;11/4;23/8;47/16;95/32;191/64;3;25/8;51/16;103/32;207/64,1,3497/1000,"(-14/125,-42/125,41/1500)",166,
hexagonal,166,R-3m,"(19,30,13)",a_ours_in_his,36c92427e3d084dc;687010310906c548;9d4396ca0b08fc3c;ab801b11bead62ef,687010310906c548,1/2;8027/16000;4027/8000;2027/4000;1027/2000;527/1000;1731/3200;4439/8000;2331/4000;9993/16000;1277/2000;2177/3200;2777/4000;11331/16000;5777/8000;3/4;12047/16000;6047/8000;3047/4000;1547/2000;797/1000;4/5;67/80;137/160;277/320;557/640;7/8;15/16;31/32;63/64;127/128;1;65/64;33/32;17/16;35/32;9/8;19/16;39/32;5/4;21/16;85/64;43/32;87/64;11/8;45/32;23/16;47/32;95/64;3/2;25/16;51/32;103/64;13/8;27/16;55/32;111/64;7/4;2;33/16;67/32;135/64;9/4;19/8;39/16;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(-1/6,-1/2,0)",166,
hexagonal,166,R-3m,"(20,30,12)",c_his_not_ours_P2_reproduced,,edfdbd2c674c8487,,1,797/1000,"(-26/375,-24/125,1/12)",166,
hexagonal,166,R-3m,"(20,31,13)",a_ours_in_his,fa027394e7e22a9e,fa027394e7e22a9e,85/64;43/32;11/8;23/16;47/32;95/64;3/2;13/8;27/16;55/32,1,3497/1000,"(-83/250,-1/250,1/1500)",166,
hexagonal,166,R-3m,"(20,32,14)",a_ours_in_his,090dcafb7ce9cb08;47b6d29f5de536f0,47b6d29f5de536f0,1/2;2027/4000;1027/2000;527/1000;2331/4000;977/1600;11331/16000;5777/8000;3/4;12423/16000;1247/1600;3141/4000;797/1000;4/5;67/80;137/160;277/320;7/8;119/128;15/16;31/32;63/64;127/128;1;33/32;67/64;9/8;19/16;39/32,1,797/1000,"(-43/375,0,1/12)",166,
hexagonal,166,R-3m,"(20,33,15)",a_ours_in_his,1a804bb88ddff3e2,1a804bb88ddff3e2,1/2;527/1000,1,527/1000,"(-203/750,-47/250,0)",166,
hexagonal,166,R-3m,"(21,33,14)",a_ours_in_his,7c2110f9291ac134,7c2110f9291ac134,1/2;527/1000;1277/2000;10439/16000;2777/4000;3/4;1547/2000,1,797/1000,"(-23/375,-23/125,79/1500)",166,
hexagonal,166,R-3m,"(22,33,13)",c_his_not_ours_P2_reproduced,,72c8bd4e2164606c,,1,797/1000,"(-1/150,-3/250,1/1500)",166,
hexagonal,166,R-3m,"(22,34,14)",a_ours_in_his,4297fd505b9cc36d,4297fd505b9cc36d,1/2;527/1000;1731/3200;4439/8000;2331/4000;977/1600;1277/2000;2777/4000;5777/8000;11777/16000;3/4;1547/2000;797/1000;4/5;67/80;137/160;277/320;7/8;29/32;59/64,1,797/1000,"(-9/125,0,1/12)",166,
hexagonal,166,R-3m,"(22,36,16)",a_ours_in_his,181713b518d1112b,181713b518d1112b,91/64;23/16;3/2;111/64;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16;157/64;79/32;5/2;11/4;3;13/4;6747/2000;13741/4000;55211/16000,1,3497/1000,"(-1/3,0,31/1500)",166,
hexagonal,166,R-3m,"(23,37,16)",c_his_not_ours_P2_reproduced,,6042f81fdad94a1a,,1,7/8,"(-19/375,-19/125,29/750)",166,
hexagonal,166,R-3m,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;527/1000;3/4;797/1000;4/5;7/8;1;9/8;19/16;39/32;5/4;41/32;83/64;11/8;45/32;3/2;49/32;99/64;13/8;27/16;55/32;7/4;15/8;31/16;63/32;127/64;2;9/4;19/8;39/16,1,797/1000,"(-1/3,0,1/12)",166,
hexagonal,166,R-3m,"(24,38,16)",a_ours_in_his,0bbbe41ef60154b9,0bbbe41ef60154b9,1/2;4027/8000;8081/16000,1,1/2,"(-94/375,-31/125,1/750)",166,
